,МАРКА,t вып-обр,t под током,t продувка,ПСН гр.,чист расход C,чист расход Cr,чист расход Mn,чист расход Si,чист расход V,температура первая,температура последняя,Ar (интенс.),N2 (интенс.),эл. энергия (интенс.),произв жидкая сталь,расход газ Ar,расход газ  N2,сыпуч известь РП,сыпуч кокс пыль УСТК,сыпуч  кокс. мелочь КМ1,сыпуч  шпат плав.,ферспл CaC2,ферспл  FeV-80,ферспл  Mn5Si65Al0.5,ферспл  ферванит,эл. энергия,химсталь первый Al_1,химсталь первый C_1,химсталь первый Cr_1,химсталь первый Mn_1,химсталь первый Mo_1,химсталь первый N_1,химсталь первый Ni_1,химсталь первый P_1,химсталь первый S_1,химсталь первый Si_1,химсталь первый Ti_1,химсталь первый V_1,химсталь последний Al,химсталь последний C,химсталь последний Ca,химсталь последний Cr,химсталь последний Cu,химсталь последний Mn,химсталь последний Mo,химсталь последний N,химсталь последний Ni,химсталь последний P,химсталь последний S,химсталь последний Si,химсталь последний Ti,химсталь последний V,химшлак первый Al2O3_1,химшлак первый CaO_1,химшлак первый FeO_1,химшлак первый MgO_1,химшлак первый MnO_1,химшлак первый R_1,химшлак первый SiO2_1,химшлак последний Al2O3,химшлак последний CaO,химшлак последний FeO,химшлак последний MgO,химшлак последний MnO,химшлак последний R,химшлак последний SiO2
4042,Э76ХФ,10.0,20.6,43.35,2.0,0.32434,0.12276,0.125684,0.126473,0.0391061,1586.0,1592.0,13.475432500000002,12.753919450000001,12538.8349515,113.1,19.472,9.586500000000001,0.092,0.05,0.33,0.053,0.02,0.04919,0.139,0.025174000000000002,4305.0,0.002,0.48700000000000004,0.313,0.669,0.011000000000000001,0.011000000000000001,0.07,0.008,0.018000000000000002,0.456,0.002,0.002,0.003,0.7609999999999999,0.0002,0.413,0.1,0.782,0.012,0.013000000000000001,0.07200000000000001,0.009000000000000001,0.013999999999999999,0.561,0.003,0.037000000000000005,6.7,56.2,1.1,12.3,0.1,2.6,21.2,7.2,56.7,0.6,12.1,0.1,2.7,21.4
4043,Э76ХФ,11.0,15.65,44.1666667,2.0,0.304248,0.122202,0.083495,0.11080999999999999,0.0385806,1575.0,1582.0,10.795245300000001,12.753919450000001,18529.0734824,110.9,15.892999999999999,9.586500000000001,0.079,0.05,0.307,0.079,0.02,0.048575,0.135,0.025174000000000002,4833.0,0.002,0.519,0.31,0.7090000000000001,0.006,0.01,0.064,0.011000000000000001,0.019,0.465,0.002,0.003,0.003,0.767,0.0002,0.42,0.08900000000000001,0.7879999999999999,0.005,0.012,0.064,0.012,0.015,0.5660000000000001,0.003,0.036000000000000004,3.6,58.8,0.4,11.2,0.1,2.6,22.7,3.6,62.4,0.5,3.5,0.08,2.4,26.0
4044,Э76ХФ,16.0,16.7,42.35,2.6418953,0.23241599999999998,0.082584,0.020382,0.09378600000000001,0.0381328,1591.0,1594.0,11.0656434,12.753919450000001,12758.0838323,109.0,15.620999999999999,9.586500000000001,0.051,0.05,0.228,0.079,0.02,0.048105,0.136,0.025174000000000002,3551.0,0.002,0.58,0.345,0.762,0.01,0.01,0.07200000000000001,0.015,0.016,0.479,0.002,0.003,0.003,0.775,0.0001,0.419,0.091,0.7809999999999999,0.009000000000000001,0.011000000000000001,0.07200000000000001,0.016,0.012,0.5660000000000001,0.003,0.037000000000000005,2.8,61.1,0.3,9.9,0.08,2.5,24.8,3.5,59.8,0.8,11.2,0.07,2.6,22.8
4045,Э76ХФ,18.0,22.35,44.3666667,2.6854839,0.377784,0.162936,0.245718,0.175014,0.039566000000000004,1571.0,1588.0,14.404733300000002,12.753919450000001,12456.3758389,114.8,21.303,9.586500000000001,0.146,0.05,0.384,0.039,0.02,0.049913,0.16399999999999998,0.025174000000000002,4640.0,0.001,0.46,0.278,0.568,0.005,0.011000000000000001,0.066,0.006999999999999999,0.02,0.408,0.002,0.002,0.002,0.772,0.0001,0.418,0.102,0.782,0.005,0.012,0.066,0.009000000000000001,0.015,0.5579999999999999,0.003,0.036000000000000004,3.6,52.9,0.6,16.2,0.16,2.1,25.3,3.4,57.4,0.5,12.4,0.1,2.2,26.2
4046,Э76ХФ,24.0,22.8166667,42.5166667,3.3719926,0.354398,0.172422,0.180633,0.185934,0.0385054,1553.0,1585.0,12.6656213,12.753919450000001,13676.844412,110.6,17.95,9.586500000000001,0.077,0.05,0.35600000000000004,0.03,0.02,0.048575,0.209,0.025174000000000002,5201.0,0.001,0.44799999999999995,0.265,0.608,0.005,0.011000000000000001,0.066,0.009000000000000001,0.019,0.381,0.002,0.003,0.002,0.7709999999999999,0.0001,0.434,0.092,0.802,0.004,0.013000000000000001,0.066,0.01,0.013999999999999999,0.574,0.003,0.038,3.3,50.9,1.2,19.8,0.67,2.0,25.3,3.3,57.6,0.5,11.8,0.11,2.2,26.2
4047,Э76ХФ,9.0,20.6666667,56.8833333,2.1612255,0.388818,0.130572,0.158348,0.225029,0.038792400000000005,1606.0,1597.0,20.392947399999997,12.753919450000001,12518.709677399998,110.4,38.554,9.586500000000001,0.156,0.05,0.40700000000000003,0.03,0.02,0.048937,0.27899999999999997,0.025174000000000002,4312.0,0.001,0.45299999999999996,0.3,0.627,0.005,0.01,0.068,0.011000000000000001,0.02,0.36,0.001,0.004,0.003,0.7609999999999999,0.0003,0.418,0.105,0.787,0.004,0.012,0.068,0.012,0.015,0.565,0.003,0.039,3.8,48.6,0.8,20.7,0.41,1.9,25.2,4.3,55.3,0.4,11.8,0.14,2.2,26.1
4048,Э76ХФ,27.0,24.7333333,51.033333299999995,2.0,0.353126,0.135594,0.15806099999999998,0.175728,0.037903,1573.0,1604.0,9.6286462,12.753919450000001,13068.1940701,110.0,16.358,9.586500000000001,0.085,0.05,0.36200000000000004,0.028999999999999998,0.02,0.047814999999999996,0.203,0.025174000000000002,5387.0,0.001,0.486,0.295,0.639,0.01,0.011000000000000001,0.064,0.008,0.018000000000000002,0.418,0.002,0.002,0.002,0.763,0.0001,0.41700000000000004,0.08199999999999999,0.787,0.01,0.012,0.065,0.009000000000000001,0.013999999999999999,0.563,0.003,0.036000000000000004,3.2,50.6,0.8,18.4,0.2,2.0,25.6,3.2,56.2,0.5,12.2,0.12,2.1,26.4
4049,Э76ХФ,26.0,40.533333299999995,82.5333333,2.8738414,0.368682,0.11773800000000001,0.169743,0.20231400000000002,0.0378744,1583.0,1624.0,10.4383279,12.753919450000001,13276.480263200001,109.4,28.717,9.586500000000001,0.295,0.05,0.384,0.052000000000000005,0.02,0.047779,0.239,0.025174000000000002,8969.0,0.001,0.485,0.314,0.625,0.005,0.012,0.067,0.009000000000000001,0.02,0.397,0.001,0.002,0.003,0.76,0.0002,0.42,0.11599999999999999,0.7809999999999999,0.004,0.012,0.067,0.011000000000000001,0.009000000000000001,0.562,0.002,0.036000000000000004,2.6,49.5,0.7,17.9,0.32,1.8,27.1,3.4,57.4,0.6,12.7,0.11,2.2,26.3
4050,Э76ХФ,31.0,53.8666667,150.6166667,3.6828293,0.393714,0.168516,0.23774800000000001,0.214879,0.0393369,1537.0,1606.0,13.7436981,12.753919450000001,12775.990098999999,114.9,69.001,9.586500000000001,0.257,0.0500001,0.40299999999999997,0.017,0.03,0.049624,0.22899999999999998,0.025174000000000002,11470.0,0.001,0.429,0.276,0.584,0.005,0.011000000000000001,0.06,0.006,0.017,0.387,0.002,0.003,0.002,0.778,0.0002,0.42200000000000004,0.08900000000000001,0.789,0.005,0.013000000000000001,0.062,0.008,0.013999999999999999,0.546,0.003,0.036000000000000004,3.2,52.3,0.5,17.0,0.13,2.0,26.7,3.3,57.7,0.5,12.1,0.12,2.2,26.5
4051,Э76ХФ,40.0,23.3833333,46.216666700000005,3.0,0.42489799999999994,0.164052,0.22111199999999998,0.256851,0.03764530000000001,1584.0,1602.0,13.353868499999999,12.753919450000001,13011.831789,111.6,20.424,9.586500000000001,0.485,0.05,0.44299999999999995,0.040999999999999995,0.02,0.04749,0.301,0.025174000000000002,5071.0,0.001,0.43799999999999994,0.273,0.581,0.006999999999999999,0.012,0.068,0.01,0.018000000000000002,0.34,0.001,0.003,0.002,0.7609999999999999,0.0001,0.42,0.10099999999999999,0.792,0.006,0.013999999999999999,0.068,0.011000000000000001,0.015,0.551,0.002,0.036000000000000004,2.3,43.7,1.8,17.8,1.21,1.5,29.7,3.2,54.6,0.8,11.3,0.13,2.1,25.5
4052,Э76ХФ,10.0,31.0333333,65.0333333,3.0,0.346082,0.14563800000000002,0.194745,0.14196,0.0381899,1542.0,1596.0,10.297642199999999,12.753919450000001,13326.9602578,112.2,22.323,9.586500000000001,0.126,0.05,0.35,0.04,0.02,0.048177,0.135,0.025174000000000002,6893.0,0.001,0.479,0.28800000000000003,0.614,0.006999999999999999,0.011000000000000001,0.069,0.006999999999999999,0.02,0.43200000000000005,0.002,0.002,0.002,0.759,0.0001,0.41600000000000004,0.096,0.787,0.006,0.013000000000000001,0.069,0.006999999999999999,0.013000000000000001,0.561,0.003,0.035,2.6,50.7,1.4,17.9,0.19,2.1,24.7,3.0,57.1,0.5,12.4,0.11,2.1,26.7
4054,Э76ХФ,7.0,23.8166667,74.66666670000001,3.0,0.258256,0.102114,0.10450599999999999,0.070063,0.037760300000000004,1573.0,1599.0,9.5036437,12.753919450000001,13029.5311407,110.8,23.474,9.586500000000001,0.156,0.05,0.253,0.040999999999999995,0.02,0.047635000000000004,0.063,0.025174000000000002,5172.0,0.001,0.5710000000000001,0.32799999999999996,0.688,0.006999999999999999,0.011000000000000001,0.059000000000000004,0.008,0.016,0.502,0.001,0.002,0.002,0.77,0.0001,0.418,0.084,0.784,0.006,0.011000000000000001,0.059000000000000004,0.009000000000000001,0.013000000000000001,0.5529999999999999,0.002,0.036000000000000004,2.7,57.9,0.2,14.7,0.08,2.2,25.8,3.0,56.7,0.4,12.7,0.1,2.2,25.6
4055,Э76ХФ,37.0,20.8666667,45.3666667,3.0,0.34191,0.15345,0.13045299999999999,0.162169,0.0393655,1564.0,1577.0,12.4251582,12.753919450000001,12453.3546326,116.6,18.548,9.586500000000001,0.105,0.05,0.34600000000000003,0.040999999999999995,0.02,0.04966,0.19399999999999998,0.025174000000000002,4331.0,0.001,0.491,0.287,0.6759999999999999,0.004,0.011000000000000001,0.045,0.008,0.015,0.429,0.002,0.002,0.002,0.763,0.0001,0.41600000000000004,0.075,0.787,0.003,0.012,0.046,0.009000000000000001,0.012,0.56,0.003,0.035,3.1,45.0,0.6,11.4,0.09,2.2,20.5,3.0,42.8,0.6,10.5,0.08,2.2,19.3
4056,Э76ХФ,35.0,16.5166667,44.7,3.0,0.391288,0.130572,0.15921400000000002,0.204547,0.0385625,1567.0,1582.0,11.8402685,12.753919450000001,13204.8435923,113.8,17.642,9.586500000000001,0.37799999999999995,0.05,0.41,0.042,0.02,0.048647,0.247,0.025174000000000002,3635.0,0.001,0.467,0.311,0.637,0.01,0.011000000000000001,0.061,0.011000000000000001,0.02,0.384,0.001,0.002,0.002,0.7659999999999999,0.0001,0.42100000000000004,0.073,0.78,0.009000000000000001,0.012,0.062,0.011000000000000001,0.015,0.5579999999999999,0.002,0.035,2.5,45.4,2.6,18.3,0.64,1.7,27.0,3.2,57.5,0.7,11.8,0.12,2.2,26.7
4057,Э76ХФ,37.0,21.1833333,41.533333299999995,3.0,0.396948,0.15010199999999999,0.169732,0.167986,0.0377024,1563.0,1574.0,14.850729300000001,12.753919450000001,13261.3690008,111.1,20.362000000000002,9.586500000000001,0.124,0.05,0.413,0.040999999999999995,0.02,0.047562,0.18600000000000003,0.025174000000000002,4682.0,0.001,0.414,0.281,0.614,0.004,0.01,0.045,0.006999999999999999,0.019,0.38799999999999996,0.001,0.002,0.003,0.7609999999999999,0.0002,0.423,0.075,0.797,0.003,0.012,0.045,0.008,0.01,0.591,0.003,0.036000000000000004,2.8,46.3,1.2,17.5,0.59,1.8,26.4,3.2,56.4,0.6,11.9,0.13,2.2,25.9
4058,Э76ХФ,26.0,23.9,41.216666700000005,3.0,0.287064,0.129456,0.095202,0.105021,0.0386203,1546.0,1583.0,11.7221998,12.753919450000001,12760.6694561,113.3,16.105,9.586500000000001,0.125,0.05,0.284,0.040999999999999995,0.02,0.04872,0.121,0.025174000000000002,5083.0,0.001,0.518,0.311,0.696,0.006999999999999999,0.009000000000000001,0.054000000000000006,0.01,0.022000000000000002,0.46299999999999997,0.002,0.003,0.002,0.774,0.0002,0.42100000000000004,0.077,0.7759999999999999,0.006,0.012,0.054000000000000006,0.011000000000000001,0.015,0.546,0.003,0.036000000000000004,2.8,45.1,0.5,9.4,0.15,2.6,17.6,4.2,57.6,0.9,12.2,0.13,2.2,25.8
4059,Э76ХФ,23.0,14.816666699999999,44.05,3.0,0.313948,0.111042,0.083387,0.104951,0.0374448,1587.0,1583.0,14.2157184,12.753919450000001,13063.667041600002,111.0,20.750999999999998,9.586500000000001,0.10099999999999999,0.05,0.321,0.040999999999999995,0.02,0.047237,0.126,0.025174000000000002,3226.0,0.001,0.522,0.32,0.703,0.005,0.011000000000000001,0.055,0.008,0.017,0.465,0.002,0.002,0.002,0.768,0.0001,0.41700000000000004,0.077,0.778,0.004,0.012,0.055999999999999994,0.009000000000000001,0.013000000000000001,0.563,0.003,0.036000000000000004,2.8,44.9,0.7,9.6,0.1,2.2,20.9,4.3,58.0,1.0,12.2,0.14,2.2,26.0
4060,Э76ХФ,22.0,17.6833333,43.6833333,3.0,0.370954,0.10434600000000001,0.149753,0.149534,0.0396524,1582.0,1584.0,16.123071,12.753919450000001,13110.6503299,116.1,23.159000000000002,9.586500000000001,0.187,0.05,0.39,0.042,0.02,0.050022000000000004,0.165,0.025174000000000002,3864.0,0.001,0.46399999999999997,0.33,0.66,0.01,0.011000000000000001,0.067,0.008,0.019,0.429,0.002,0.002,0.003,0.769,0.0001,0.41700000000000004,0.08800000000000001,0.792,0.009000000000000001,0.011000000000000001,0.067,0.009000000000000001,0.013999999999999999,0.5660000000000001,0.003,0.035,2.8,37.6,1.0,8.7,0.09,1.4,26.7,4.5,58.5,0.8,11.4,0.08,2.3,25.8
4061,Э76ХФ,15.0,13.55,45.533333299999995,3.0,0.314922,0.11773800000000001,0.10970999999999999,0.154665,0.038792400000000005,1601.0,1579.0,13.7326733,12.753919450000001,13018.4501845,113.2,20.805,9.586500000000001,0.1,0.05,0.32,0.042,0.02,0.048937,0.18899999999999997,0.025174000000000002,2940.0,0.001,0.523,0.318,0.687,0.008,0.011000000000000001,0.065,0.008,0.018000000000000002,0.43700000000000006,0.001,0.002,0.002,0.754,0.0001,0.42200000000000004,0.08900000000000001,0.7909999999999999,0.008,0.011000000000000001,0.065,0.009000000000000001,0.013000000000000001,0.564,0.002,0.036000000000000004,2.8,50.4,1.0,21.9,0.26,2.0,25.4,3.2,57.7,0.5,12.4,0.12,2.2,26.6
4062,Э76ХФ,17.0,18.533333300000002,43.7,3.0,0.32649,0.09765,0.10735499999999999,0.13302,0.037788800000000004,1564.0,1581.0,14.7761503,12.753919450000001,13260.4316547,111.7,21.409000000000002,9.586500000000001,0.124,0.05,0.33799999999999997,0.043,0.02,0.047671,0.157,0.025174000000000002,4096.0,0.001,0.509,0.331,0.674,0.008,0.01,0.076,0.008,0.019,0.433,0.001,0.003,0.002,0.773,0.0001,0.41600000000000004,0.107,0.774,0.006999999999999999,0.013000000000000001,0.077,0.009000000000000001,0.013999999999999999,0.557,0.003,0.036000000000000004,2.7,47.4,1.2,15.6,0.09,2.1,22.2,3.0,57.0,0.6,12.8,0.07,2.2,25.9
4063,Э76ХФ,11.0,15.866666699999998,44.7,2.5102444999999998,0.310718,0.13336199999999998,0.10878499999999999,0.14129,0.038276300000000006,1615.0,1593.0,13.4872006,12.753919450000001,12323.949579799999,112.6,20.021,9.586500000000001,0.126,0.05,0.312,0.042,0.02,0.048286,0.16899999999999998,0.025174000000000002,3259.0,0.001,0.557,0.308,0.6890000000000001,0.002,0.009000000000000001,0.039,0.009000000000000001,0.015,0.441,0.001,0.002,0.002,0.742,0.0002,0.424,0.057999999999999996,0.787,0.002,0.012,0.039,0.009000000000000001,0.01,0.563,0.002,0.036000000000000004,2.6,42.9,0.9,13.9,0.25,2.1,20.8,4.3,58.2,0.8,10.4,0.08,2.3,25.7
4064,Э76ХФ,9.0,18.8666667,46.55,2.3204587,0.36957399999999996,0.165726,0.181675,0.260725,0.038333400000000004,1570.0,1591.0,10.741799900000002,12.753919450000001,12625.4416961,111.8,16.611,9.586500000000001,0.07200000000000001,0.05,0.376,0.034,0.02,0.048358,0.32,0.025174000000000002,3970.0,0.001,0.44,0.27899999999999997,0.616,0.004,0.011000000000000001,0.054000000000000006,0.006,0.013999999999999999,0.33,0.001,0.002,0.003,0.722,0.0002,0.42200000000000004,0.064,0.778,0.003,0.012,0.054000000000000006,0.006999999999999999,0.013000000000000001,0.537,0.003,0.036000000000000004,3.0,53.4,1.1,18.3,0.17,2.2,24.6,4.5,57.4,1.0,11.2,0.11,2.2,25.7
4065,Э76ХФ,9.0,14.5333333,40.8833333,1.8782221999999997,0.357172,0.148428,0.125175,0.179325,0.0389897,1605.0,1594.0,14.372794099999998,12.753919450000001,12459.6330275,114.9,19.547,9.586500000000001,0.124,0.05,0.366,0.033,0.02,0.049117,0.22,0.025174000000000002,3018.0,0.001,0.484,0.29,0.6679999999999999,0.003,0.009000000000000001,0.048,0.008,0.016,0.402,0.002,0.003,0.003,0.7709999999999999,0.0003,0.42,0.066,0.784,0.002,0.011000000000000001,0.049,0.009000000000000001,0.012,0.57,0.003,0.037000000000000005,3.4,51.6,0.6,16.6,0.14,2.1,24.4,3.6,46.3,0.6,11.9,0.08,2.2,22.3
4066,Э76ХФ,6.0,19.3,42.1833333,1.3918129,0.307946,0.118854,0.089175,0.15285,0.0385545,1575.0,1593.0,13.0380877,12.753919450000001,11978.238342,113.2,18.333,9.586500000000001,0.062,0.05,0.312,0.078,0.02,0.048539,0.195,0.025174000000000002,3853.0,0.001,0.51,0.32,0.703,0.009000000000000001,0.01,0.067,0.008,0.015,0.436,0.002,0.002,0.002,0.76,0.0002,0.42200000000000004,0.079,0.782,0.008,0.01,0.066,0.009000000000000001,0.012,0.573,0.003,0.036000000000000004,3.0,48.8,0.6,13.7,0.09,2.3,21.0,3.2,56.5,0.6,11.5,0.13,2.2,25.8
4067,Э76ХФ,6.0,26.5333333,42.55,4.5233555999999995,0.35638000000000003,0.17856,0.21582600000000002,0.18967799999999999,0.038496499999999996,1538.0,1596.0,11.9608337,12.753919450000001,13891.2060302,112.8,16.898,9.586500000000001,0.213,0.05,0.35600000000000004,0.042,0.02,0.048466,0.198,0.025174000000000002,6143.0,0.001,0.509,0.261,0.601,0.002,0.01,0.03,0.005,0.013999999999999999,0.41200000000000003,0.002,0.002,0.003,0.762,0.0001,0.418,0.044000000000000004,0.7909999999999999,0.001,0.012,0.03,0.005,0.011000000000000001,0.562,0.003,0.036000000000000004,3.0,53.1,0.4,14.7,0.09,2.1,25.8,3.2,58.1,0.7,10.5,0.14,2.2,26.4
4068,Э76ХФ,6.0,22.8833333,40.2,3.0,0.24086999999999997,0.11997000000000001,0.063523,0.10578399999999999,0.040163,1557.0,1591.0,10.1059701,12.753919450000001,12900.218499600001,114.0,13.542,9.586500000000001,0.126,0.05,0.23,0.068,0.02,0.050564,0.135,0.025174000000000002,4920.0,0.001,0.569,0.315,0.713,0.008,0.008,0.062,0.008,0.013999999999999999,0.455,0.002,0.002,0.003,0.772,0.0003,0.42200000000000004,0.066,0.775,0.008,0.009000000000000001,0.062,0.009000000000000001,0.012,0.5539999999999999,0.003,0.037000000000000005,2.9,57.0,0.4,13.4,0.08,2.5,23.2,3.4,59.0,0.5,8.2,0.1,2.2,26.4
4069,Э76ХФ,6.0,29.016666700000002,44.033333299999995,4.033201200000001,0.314098,0.124992,0.128307,0.156156,0.0380946,1560.0,1647.0,14.4967449,12.753919450000001,14360.7122343,110.5,21.278000000000002,9.586500000000001,0.125,0.05,0.317,0.042,0.02,0.04796,0.185,0.025174000000000002,6945.0,0.001,0.525,0.314,0.6779999999999999,0.003,0.01,0.046,0.008,0.018000000000000002,0.449,0.002,0.003,0.003,0.79,0.0004,0.42700000000000005,0.071,0.7979999999999999,0.003,0.01,0.046,0.009000000000000001,0.013000000000000001,0.568,0.003,0.037000000000000005,2.8,51.9,0.5,11.3,0.1,2.4,21.9,3.7,57.5,0.4,8.4,0.07,2.5,22.7
4070,Э76ХФ,7.0,24.7,46.8666667,2.0,0.36441,0.0837,0.169907,0.184496,0.0389564,1561.0,1614.0,18.578662899999998,12.753919450000001,13044.534413,114.5,29.024,9.586500000000001,0.05,0.05,0.385,0.064,0.02,0.049045,0.21100000000000002,0.025174000000000002,5370.0,0.001,0.462,0.348,0.622,0.009000000000000001,0.008,0.076,0.009000000000000001,0.016,0.39299999999999996,0.001,0.004,0.003,0.778,0.0001,0.431,0.083,0.7959999999999999,0.008,0.013000000000000001,0.077,0.01,0.013000000000000001,0.58,0.003,0.038,2.8,45.7,0.9,8.1,0.18,2.4,19.2,3.8,58.0,0.8,11.3,0.14,2.4,24.4
4071,Э76ХФ,8.0,28.516666700000002,55.033333299999995,3.9566068999999997,0.32936,0.15624000000000002,0.184369,0.183172,0.0389564,1541.0,1598.0,10.5914468,12.753919450000001,13913.9684395,113.7,19.4,9.586500000000001,0.083,0.05,0.32799999999999996,0.062,0.02,0.049045,0.203,0.025174000000000002,6613.0,0.001,0.48700000000000004,0.28300000000000003,0.616,0.005,0.013000000000000001,0.053,0.006,0.015,0.41200000000000003,0.002,0.003,0.002,0.755,0.0003,0.419,0.076,0.774,0.004,0.013000000000000001,0.054000000000000006,0.006999999999999999,0.013000000000000001,0.528,0.003,0.036000000000000004,2.7,54.3,0.8,12.2,0.12,2.2,24.5,3.1,56.7,0.6,10.9,0.15,2.2,26.3
4072,Э76ХФ,20.0,22.7,44.85,3.2534125,0.266656,0.104904,0.129504,0.12565199999999999,0.0385259,1548.0,1603.0,10.3525084,12.753919450000001,13189.427312799999,111.7,15.477,9.586500000000001,0.126,0.05,0.262,0.042,0.02,0.048503,0.138,0.025174000000000002,4990.0,0.001,0.5589999999999999,0.326,0.662,0.006999999999999999,0.011000000000000001,0.064,0.006999999999999999,0.017,0.461,0.002,0.002,0.002,0.7709999999999999,0.0001,0.419,0.091,0.778,0.006,0.012,0.065,0.008,0.013000000000000001,0.56,0.003,0.036000000000000004,2.8,57.2,0.4,14.7,0.2,2.2,25.8,3.2,57.8,0.6,10.4,0.19,2.2,26.0
4073,Э76ХФ,21.0,20.533333300000002,48.0833333,3.1940904,0.36687800000000004,0.130572,0.13356600000000002,0.221208,0.0385545,1560.0,1587.0,11.4932773,12.753919450000001,13491.2337662,113.4,18.236,9.586500000000001,0.126,0.05,0.381,0.141,0.02,0.048539,0.282,0.025174000000000002,4617.0,0.001,0.45,0.298,0.644,0.006,0.012,0.068,0.008,0.013999999999999999,0.355,0.002,0.005,0.003,0.76,0.0005,0.419,0.098,0.778,0.006,0.013000000000000001,0.07,0.011000000000000001,0.012,0.546,0.003,0.04,2.8,52.5,2.5,16.2,0.87,2.3,23.2,3.0,53.5,0.7,16.6,0.39,2.2,24.4
4074,Э76ХФ,23.0,14.233333300000002,47.3833333,3.0,0.336966,0.068634,0.012056,0.142328,0.0380946,1612.0,1590.0,9.0966228,12.753919450000001,12132.0843091,112.2,14.216,9.586500000000001,0.07200000000000001,0.05,0.36,0.079,0.02,0.04796,0.212,0.025174000000000002,2878.0,0.002,0.491,0.36200000000000004,0.7759999999999999,0.008,0.011000000000000001,0.079,0.017,0.019,0.444,0.002,0.003,0.003,0.7809999999999999,0.0003,0.42200000000000004,0.09699999999999999,0.78,0.008,0.01,0.08,0.018000000000000002,0.015,0.561,0.002,0.035,2.6,57.0,0.7,11.9,0.09,2.1,26.7,3.5,56.2,0.5,10.9,0.19,2.4,23.4
4075,Э76ХФ,21.0,24.7,49.1666667,2.3321718999999996,0.37541399999999997,0.165726,0.161969,0.16791199999999998,0.0400192,1550.0,1597.0,18.2269831,12.753919450000001,13042.105263200001,117.8,29.872,9.586500000000001,0.027999999999999997,0.05,0.384,0.042,0.02,0.050383,0.18899999999999997,0.025174000000000002,5369.0,0.002,0.435,0.275,0.633,0.004,0.011000000000000001,0.052000000000000005,0.006999999999999999,0.016,0.41100000000000003,0.002,0.002,0.003,0.7659999999999999,0.0002,0.419,0.073,0.779,0.003,0.013000000000000001,0.053,0.008,0.013999999999999999,0.561,0.003,0.036000000000000004,3.0,47.2,0.5,6.0,0.09,2.5,18.7,3.3,58.4,1.0,4.6,0.09,2.2,27.1
4077,Э76ХФ,4.0,25.85,45.3666667,4.835133900000001,0.320054,0.076446,0.107921,0.20178800000000002,0.03433119999999999,1538.0,1594.0,20.3832476,12.753919450000001,14137.717601499999,109.3,30.824,9.586500000000001,0.077,0.05,0.33399999999999996,0.191,0.02,0.043222000000000003,0.263,0.025174000000000002,6091.0,0.002,0.483,0.342,0.685,0.005,0.01,0.057999999999999996,0.008,0.012,0.377,0.003,0.006,0.003,0.758,0.0006,0.413,0.081,0.7909999999999999,0.005,0.011000000000000001,0.057999999999999996,0.009000000000000001,0.006999999999999999,0.57,0.004,0.037000000000000005,2.1,58.5,0.2,2.9,0.18,2.1,27.8,2.4,57.3,0.3,11.0,0.18,2.1,27.3
4078,Э76ХФ,6.0,20.35,40.35,3.6057692,0.32158600000000004,0.11606400000000001,0.149792,0.131156,0.0390716,1588.0,1589.0,10.783643099999999,12.753919450000001,12445.2088452,111.3,14.504000000000001,9.586500000000001,0.14,0.05,0.327,0.095,0.02,0.04919,0.138,0.025174000000000002,4221.0,0.002,0.502,0.322,0.667,0.01,0.012,0.07400000000000001,0.006,0.018000000000000002,0.452,0.002,0.002,0.003,0.7559999999999999,0.0004,0.42200000000000004,0.092,0.7909999999999999,0.008,0.013999999999999999,0.073,0.006999999999999999,0.01,0.56,0.003,0.037000000000000005,2.8,60.0,0.3,11.4,0.09,2.3,26.2,2.5,59.6,0.2,10.3,0.07,2.2,26.8
4079,Э76ХФ,6.0,21.7,43.7333333,3.7313916,0.33633,0.12434,0.158878,0.142804,0.0393592,1576.0,1590.0,10.8404726,12.753919450000001,13183.4101382,111.8,15.802999999999999,9.586500000000001,0.201,0.05,0.34299999999999997,0.063,0.02,0.049552,0.152,0.025174000000000002,4768.0,0.002,0.515,0.308,0.65,0.006,0.011000000000000001,0.071,0.006,0.018000000000000002,0.445,0.002,0.002,0.003,0.745,0.0003,0.41600000000000004,0.099,0.79,0.005,0.011000000000000001,0.071,0.006999999999999999,0.01,0.569,0.003,0.037000000000000005,2.7,50.5,1.9,7.1,0.3,2.5,20.2,2.8,60.0,0.5,8.5,0.12,2.3,26.5
4080,Э76ХФ,10.0,23.55,45.1833333,2.6892911,0.37501,0.14238,0.164884,0.157552,0.038583099999999995,1581.0,1588.0,21.028993,12.753919450000001,12499.3630573,112.9,31.671999999999997,9.586500000000001,0.244,0.05,0.387,0.107,0.02,0.048575,0.172,0.025174000000000002,4906.0,0.002,0.46,0.298,0.65,0.009000000000000001,0.011000000000000001,0.065,0.006999999999999999,0.017,0.431,0.002,0.002,0.003,0.75,0.0002,0.42100000000000004,0.08800000000000001,0.7959999999999999,0.008,0.012,0.065,0.008,0.01,0.569,0.003,0.036000000000000004,2.5,57.2,1.0,9.7,0.16,2.2,26.5,3.6,58.4,0.8,10.4,0.12,2.3,25.8
