,ПСН гр.,чист расход C,чист расход Cr,чист расход Mn,чист расход Si,чист расход V,температура первая,температура последняя,Ar (интенс.),N2 (интенс.),эл. энергия (интенс.),произв жидкая сталь,произв количество обработок,произв  количество плавок,произв количество плавок (цел),расход газ Ar,расход газ  N2,расход C пров.,сыпуч известь РП,сыпуч кварцит,сыпуч кокс пыль УСТК,сыпуч  кокс. мелочь (сух.),сыпуч  кокс. мелочь КМ1,сыпуч  шпат плав.,ферспл CaC2
4193,4.1512027,0.38147,0.11639000000000001,0.158867,0.187844,0.0416119,1529.0,1585.0,12.3385743,,14783.495874,118.1,1.0,1.0,1.0,20.578000000000003,,,0.076,,0.05,,0.4,0.040999999999999995,0.02
4194,,0.3891,0.11752,0.1387065,0.193662,0.0391888,1611.0,1579.0,14.750423199999998,,14021.4857143,115.0,1.0,1.0,1.0,20.331,,,0.07400000000000001,,0.05,,0.41,0.04,0.02
4195,,0.586525,0.171195,0.1262105,0.15043399999999998,0.0380777,1630.0,1586.0,18.0593478,,13729.9492386,110.1,1.0,1.0,1.0,27.691,,,0.14800000000000002,,0.05,,0.645,0.04,0.02
4196,3.4167091,0.350229,0.089835,0.1627385,0.19487000000000002,0.040818400000000005,1587.0,1578.0,6.7665996,,23972.903225799997,117.2,1.0,1.0,1.0,11.21,,,0.15,,0.05,,0.36700000000000005,0.04,0.02
4197,3.3296517,0.31556799999999996,0.06667000000000001,0.09286749999999999,0.10819000000000001,0.039787699999999995,1556.0,1569.0,11.015022,,13622.695035499999,113.4,1.0,1.0,1.0,15.317,,,0.105,,0.05,,0.331,0.040999999999999995,0.02
4198,,0.40354,0.10735,0.129658,0.17593599999999998,0.0417829,1605.0,1589.0,10.9608739,,13753.8461538,116.4,1.0,1.0,1.0,15.33,,,0.105,,0.05,,0.431,0.04,0.02
4199,2.1563533,0.337816,0.11074,0.119045,0.187664,0.040043800000000004,1628.0,1596.0,8.4907811,,12661.714285700002,113.7,1.0,1.0,1.0,13.405999999999999,,,0.105,,0.28800000000000003,,0.14400000000000002,0.040999999999999995,0.02
4200,2.0,0.246758,0.08362,0.042834,0.099264,0.0380777,1560.0,1590.0,10.4321914,,13179.326546600001,110.9,1.0,1.0,1.0,14.295,,,0.079,,0.05,,0.245,0.039,0.02
4201,2.0,0.333038,0.11187000000000001,0.158901,0.134736,0.040272300000000004,1582.0,1583.0,11.4283717,,12740.1769912,114.0,1.0,1.0,1.0,15.440999999999999,,,0.081,,0.05,,0.342,0.04,0.02
4202,2.8486238999999998,0.32110900000000003,0.101135,0.11191,0.115348,0.039132099999999996,1553.0,1581.0,10.1562626,,13022.4489796,111.7,1.0,1.0,1.0,14.01,,,0.096,,0.05,,0.331,0.04,0.02
4203,2.8065967,0.365767,0.133905,0.14648350000000002,0.154606,0.040785300000000003,1570.0,1593.0,12.7084426,,13428.907562999999,116.1,1.0,1.0,1.0,17.227,,,0.095,,0.05,,0.379,0.04,0.02
4204,4.1409534,0.3992,0.1469,0.19788599999999998,0.22897199999999998,0.0405,1592.0,1626.0,13.625381099999998,,14659.3729153,116.7,1.0,1.0,1.0,21.354,,,0.289,,0.05,,0.41600000000000004,,0.02
4205,4.6574803,0.343641,0.090965,0.07656349999999999,0.119702,0.0378208,1541.0,1598.0,11.409156800000002,,14553.6585366,110.1,1.0,1.0,1.0,16.613,,,0.177,,0.05,,0.36200000000000004,0.052000000000000005,0.02
4206,2.0,0.36895100000000003,0.11356500000000001,0.0832035,0.148062,0.0384435,1584.0,1585.0,15.1375519,,13392.3515053,113.8,1.0,1.0,1.0,24.320999999999998,,,0.177,,0.05,,0.389,0.052000000000000005,0.02
4207,2.0,0.36749,0.1243,0.141738,0.126096,0.03831180000000001,1582.0,1593.0,16.1274981,,13117.763751100001,112.3,1.0,1.0,1.0,23.134,,,0.087,,0.05,,0.38299999999999995,0.022000000000000002,0.02
4208,2.6710963,0.42278699999999997,0.162155,0.208019,0.17462,0.0394539,1579.0,1584.0,13.717444699999998,,13276.999012799999,114.3,1.0,1.0,1.0,18.61,,,0.09699999999999999,,0.05,,0.442,,0.02
4209,1.3787299,0.37272,0.12995,0.1282325,0.161606,0.038910900000000005,1615.0,1584.0,12.5882398,,12640.2826855,112.6,1.0,1.0,1.0,18.197,,,0.17800000000000002,,0.05,,0.389,0.04,0.02
4210,2.4751491000000003,0.361912,0.13673,0.1652035,0.133126,0.039111400000000004,1560.0,1580.0,10.6553571,,12938.8235294,110.8,1.0,1.0,1.0,16.575,,,0.09699999999999999,,0.05,,0.373,0.039,0.02
4211,2.0,0.37003,0.14125,0.1197655,0.13939000000000001,0.0400246,1571.0,1582.0,18.0029685,,12586.797066,116.7,1.0,1.0,1.0,24.259,,,0.15,,0.05,,0.384,0.03,0.02
4212,2.0312134,0.35582800000000003,0.12317,0.087384,0.12335499999999999,0.0400246,1592.0,1578.0,21.2781047,,12395.2941176,113.9,1.0,1.0,1.0,30.936,,,0.152,,0.05,,0.371,0.03,0.02
4213,2.8570389,0.362498,0.12317,0.119163,0.12234300000000001,0.040053,1590.0,1583.0,18.3166733,,13661.052631600001,114.4,1.0,1.0,1.0,25.45,,,0.149,,0.05,,0.37799999999999995,0.04,0.02
4214,3.8591549,0.37064899999999995,0.135035,0.144358,0.13707,0.039996199999999996,1565.0,1584.0,11.1174471,,13618.6046512,114.5,1.0,1.0,1.0,16.355,,,0.15,,0.05,,0.385,0.043,0.02
4215,3.6364102999999997,0.268102,0.09717999999999999,0.094583,0.09817999999999999,0.03942469999999999,1575.0,1588.0,13.1012385,,12954.4131911,111.5,1.0,1.0,1.0,18.218,,,0.14800000000000002,,0.05,,0.267,0.043,0.02
4216,3.5680507000000006,0.330678,0.07797,0.13869,0.155365,0.0407381,1576.0,1579.0,13.4160772,,13628.076923100001,115.7,1.0,1.0,1.0,18.544,,,0.147,,0.05,,0.34600000000000003,0.04,0.02
4217,3.0,0.28178600000000004,0.11639000000000001,0.108405,0.134475,0.0399102,1583.0,1586.0,14.577592000000001,,13263.7619554,112.8,1.0,1.0,1.0,19.372,,,0.07400000000000001,,0.05,,0.28,0.040999999999999995,0.02
4218,3.0,0.381312,0.15367999999999998,0.21856799999999998,0.172915,0.0412804,1585.0,1583.0,15.946651500000002,,13403.7931034,117.4,1.0,1.0,1.0,23.415,,,0.21600000000000003,,0.05,,0.392,0.04,0.02
4219,2.0,0.397111,0.11356500000000001,0.15800699999999998,0.18674000000000002,0.0378548,1622.0,1581.0,12.522017,,12621.844660200002,113.0,2.0,1.0,1.0,19.59,,,0.345,,0.05,,0.42100000000000004,,0.02
4220,3.7506477,0.304487,0.08870499999999999,0.054735,0.11052000000000001,0.0393963,1560.0,1586.0,13.7289673,,13563.8913234,111.7,1.0,1.0,1.0,18.168,,,0.14400000000000002,,0.05,,0.315,0.040999999999999995,0.02
4221,4.0,0.320825,0.104525,0.06465599999999999,0.12468,0.0401099,1589.0,1588.0,11.6989424,,13050.0,113.8,1.0,1.0,1.0,16.593,,,0.145,,0.05,,0.332,0.04,0.02
4222,5.302172799999999,0.290433,0.103395,0.107176,0.11689000000000001,0.0391398,1576.0,1631.0,12.813323,,14649.865229100002,110.5,1.0,1.0,1.0,18.38,,,0.21,,0.05,,0.293,0.040999999999999995,0.02
4223,3.5216858,0.2845,0.08475,0.056117999999999994,0.13262000000000002,0.0411375,1565.0,1598.0,16.1778169,,13942.3255814,116.9,1.0,1.0,1.0,25.525,,,0.145,,0.05,,0.29100000000000004,0.040999999999999995,0.02
4224,3.4217237999999996,0.332098,0.10057,0.081235,0.14957,0.039596,1561.0,1598.0,15.2391073,,13779.692307700003,116.4,1.0,1.0,1.0,23.9,,,0.114,,0.05,,0.34600000000000003,0.037000000000000005,0.02
4225,3.9544928999999995,0.266268,0.10622000000000001,0.072732,0.10319500000000001,0.0385399,1551.0,1594.0,11.228723800000001,,13875.3363229,112.4,1.0,1.0,1.0,17.548,,,0.133,,0.05,,0.264,0.04,0.02
4226,3.5774007000000005,0.33722399999999997,0.13221,0.124695,0.132445,0.038910900000000005,1562.0,1585.0,9.0106346,,13675.3623188,113.9,1.0,1.0,1.0,13.133,,,0.146,,0.05,,0.345,0.04,0.02
4227,2.4591985,0.214167,0.12260499999999999,0.066819,0.09586,0.0370269,1550.0,1587.0,11.653819,,12964.456233399998,109.7,1.0,1.0,1.0,16.529,,,0.159,,0.05,,0.19699999999999998,0.033,0.02
4228,3.099622,0.303053,0.103395,0.046332,0.14086500000000002,0.037712,1544.0,1638.0,9.760276,,13345.5193937,110.9,1.0,1.0,1.0,22.004,,,0.292,,0.05,,0.311,0.034,0.02
4229,1.7430998,0.388489,0.135035,0.145785,0.16046,0.0390254,1591.0,1604.0,10.063903999999999,,13100.7132668,112.1,1.0,1.0,1.0,15.380999999999998,,,0.215,,0.05,,0.40700000000000003,0.031,0.02
4230,,,,,,,,,,,,,,,,,,,,,,,,,
4231,2.8355151000000003,0.356099,0.10678499999999999,0.12075899999999999,0.164625,0.0388541,1589.0,1606.0,11.6536688,,12989.5304911,112.4,1.0,1.0,1.0,27.794,,,0.253,,0.05,,0.373,0.04,0.02
4232,2.0,0.39363899999999996,0.140685,0.18016,0.153685,0.0401099,1590.0,1586.0,11.3971564,,13373.3457596,117.2,1.0,1.0,1.0,16.032,,,0.17,,0.05,,0.41100000000000003,,0.02
4233,2.0,0.282403,0.12034500000000001,0.084209,0.12608,0.03916819999999999,1568.0,1584.0,9.4844531,,13221.091581899998,114.2,1.0,1.0,1.0,13.489,,,0.086,,0.05,,0.281,,0.02
4234,2.0,0.28166199999999997,0.11413,0.113017,0.08522,0.0380261,1588.0,1590.0,11.0501629,,13246.3320463,111.4,1.0,1.0,1.0,16.962,,,0.158,,0.05,,0.28,0.039,0.02
4235,2.5021067,0.290558,0.11752,0.047335,0.11492999999999999,0.03916819999999999,1565.0,1585.0,9.0855359,,12839.628483,114.3,1.0,1.0,1.0,14.552,,,0.096,,0.05,,0.293,0.031,0.02
4236,2.0,0.305435,0.093225,0.012451,0.088335,0.0387396,1605.0,1597.0,12.3426446,,12056.682027600002,111.8,1.0,1.0,1.0,16.594,,,0.087,,0.05,,0.317,0.024,0.02
4237,2.0,0.278798,0.08927,0.034132,0.11523,0.0391966,1570.0,1593.0,14.796966199999998,,12630.9810671,114.3,1.0,1.0,1.0,21.135,,,0.079,,0.05,,0.284,,0.02
4238,2.3768506,0.38108200000000003,0.13108,0.184866,0.14407999999999999,0.0389969,1567.0,1585.0,10.375520199999999,,12648.4848485,115.0,1.0,1.0,1.0,14.128,,,0.179,,0.05,,0.397,,0.02
4239,2.641537,0.374028,0.14577,0.09949,0.11291500000000002,0.0384255,1576.0,1586.0,8.804785800000001,,12371.7391304,111.8,1.0,1.0,1.0,12.674000000000001,,,0.086,,0.05,,0.389,,0.02
4240,2.0,0.378002,0.11978,0.13776300000000002,0.10974,0.0383971,1567.0,1588.0,9.3225647,,12897.9522184,112.2,1.0,1.0,1.0,12.600999999999999,,,0.142,,0.05,,0.397,,0.02
4241,3.5479342000000003,0.404485,0.16077,0.15769,0.12210499999999999,0.0385968,1536.0,1588.0,13.417021300000002,,13516.0820649,113.7,1.0,1.0,1.0,18.918,,,0.081,,0.05,,0.42100000000000004,0.024,0.02
4242,2.063561,0.35934,0.16355999999999998,0.202828,0.19107000000000002,0.0393395,1592.0,1577.0,15.0118718,,12337.428023,115.7000001,1.0,1.0,1.0,21.075000000000006,,,0.258,,0.05,,0.363,,0.02
4243,,0.317272,0.10941600000000001,0.09651599999999999,0.136405,0.0396821,1571.0,1577.0,9.2160827,,12991.4357683,117.1,1.0,1.0,1.0,13.370999999999999,,,0.125,,0.05,,0.325,0.040999999999999995,0.02
4244,,0.358975,0.13818,0.179918,0.14659,0.0381974,1573.0,1578.0,9.384291699999999,,13370.3779367,112.6,1.0,1.0,1.0,14.370999999999999,,,0.128,,0.05,,0.368,0.040999999999999995,0.02
4245,,0.3185234,0.1269,0.141947,0.121725,0.0382834,1554.0,1580.0,9.0454778,,13291.561939,112.8,1.0,1.0,1.0,13.724,,0.038247,0.191,,0.05,,0.276,0.039,0.02
4246,,0.28636799999999996,0.071064,0.065816,0.121795,0.0386828,1569.0,1576.0,11.095184699999999,,13341.796875,114.0,1.0,1.0,1.0,15.937000000000001,,,0.086,,0.05,,0.295,0.048,0.02
4247,2.429866,0.32108600000000004,0.080088,0.07106900000000001,0.10977999999999999,0.0388923,1611.0,1587.0,12.935735000000001,,12819.6353436,114.6,1.0,1.0,1.0,18.552,,,0.126,,0.05,,0.336,0.040999999999999995,0.02
4248,,0.41408599999999995,0.085728,0.145904,0.21929,0.038877999999999996,1608.0,1623.0,12.5584205,,13546.2450593,114.4,1.0,1.0,1.0,17.669,,,0.37799999999999995,,0.05,,0.447,0.040999999999999995,0.02
4249,3.2928926,0.301288,0.104904,0.124544,0.146465,0.0393655,1556.0,1622.0,11.1615359,,13398.871216,113.4,1.0,1.0,1.0,18.894000000000002,,,0.23199999999999998,,0.05,,0.305,0.040999999999999995,0.02
4250,,0.316875,0.11562,0.13212000000000002,0.147215,0.0386203,1554.0,1595.0,10.1026442,,13254.778887299999,112.8,1.0,1.0,1.0,14.009,,,0.124,,0.05,,0.322,0.042,0.02
4251,,0.323745,0.10434,0.119571,0.129795,0.038361900000000004,1570.0,1587.0,11.462441499999999,,13207.9273328,112.8,1.0,1.0,1.0,17.684,,,0.159,,0.05,,0.33299999999999996,0.042,0.02
4252,,0.326596,0.10828800000000001,0.11473299999999999,0.13552999999999998,0.0386203,1543.0,1593.0,9.8223922,,13150.805270899999,114.0,1.0,1.0,1.0,15.694,,,0.125,,0.05,,0.336,0.040999999999999995,0.02
4253,,0.331573,0.113364,0.12148199999999999,0.167375,0.039508999999999996,1574.0,1579.0,10.3067659,,13365.7627119,115.7,1.0,1.0,1.0,16.926,,,0.126,,0.05,,0.341,0.04,0.02
4254,,0.343957,0.089676,0.08440700000000001,0.131885,0.0382184,1564.0,1583.0,8.234398200000001,,13240.3278689,112.8,1.0,1.0,1.0,12.315,,,0.125,,0.05,,0.36200000000000004,0.042,0.02
4255,,0.370967,0.117876,0.14347100000000002,0.2033,0.038706,1604.0,1574.0,11.6134752,,13764.7058824,114.2,1.0,1.0,1.0,16.375,,,0.214,,0.05,,0.38799999999999996,0.040999999999999995,0.02
4256,2.5589888,0.310725,0.11562,0.168271,0.155615,0.038706,1539.0,1583.0,15.6882425,,12877.894736799999,113.0,1.0,1.0,1.0,21.275,,,0.282,,0.05,,0.313,0.032,0.02
4257,,0.276484,0.11731199999999999,0.12745499999999998,0.139575,0.0397959,1544.0,1583.0,11.1624069,,13376.534296,116.3,1.0,1.0,1.0,16.232,,,0.09699999999999999,,0.05,,0.272,0.033,0.02
4258,3.0638801,0.3649745,0.13254000000000002,0.16300599999999998,0.09349,0.040369,1525.0,1579.0,9.266906500000001,,13480.851063799999,117.7,1.0,1.0,1.0,12.880999999999998,,0.0183,0.171,,0.203,,0.223,0.03,0.02
4259,2.5350467,0.29593,0.09587999999999999,0.072974,0.11029000000000001,0.0386203,1557.0,1585.0,10.421309599999999,,12296.6292135,113.2,1.0,1.0,1.0,14.943,,,0.077,,0.05,,0.302,0.05,0.02
4260,,0.39579200000000003,0.143256,0.11586800000000001,0.11346500000000001,0.038763,1573.0,1587.0,9.532579400000001,,12348.2041588,114.2,1.0,1.0,1.0,14.515999999999998,,,,,0.05,,0.415,0.033,0.02
4261,2.3530192000000003,0.28813390000000005,0.136488,0.109845,0.102905,0.0389065,1555.0,1581.0,15.0188394,,12642.8163654,114.3,1.0,1.0,1.0,20.993000000000002,,0.00549,0.126,,0.05,,0.27699999999999997,0.028999999999999998,0.02
4262,2.8822137999999997,0.362263,0.15848399999999999,0.188915,0.13366,0.0397666,1545.0,1583.0,11.2531212,,13022.6837061,115.0,1.0,1.0,1.0,15.323,,,0.15,,0.05,,0.368,0.028999999999999998,0.02
4263,1.0,0.3209528,0.116184,0.112149,0.13355999999999998,0.0405696,1581.0,1582.0,12.7665865,,12096.0,117.2,1.0,1.0,1.0,17.703,,0.013175999999999998,0.073,,0.05,,0.312,0.032,0.02
4264,1.9314554,0.30344899999999997,0.069372,0.074942,0.0942,0.039623900000000004,1568.0,1586.0,8.9516657,,12530.0099701,113.4,1.0,1.0,1.0,12.315999999999999,,,0.086,,0.05,,0.316,0.034,0.02
4265,3.2909987999999997,0.26357309999999995,0.088548,0.05700499999999999,0.06639,0.039623900000000004,1555.0,1585.0,8.621209599999998,,13596.860986500002,110.8,1.0,1.0,1.0,11.562000000000001,,0.011712,0.064,,0.05,,0.25,0.032,0.02
4266,3.2208407,0.3209195,0.12408,0.121294,0.088075,0.039566000000000004,1555.0,1581.0,8.634466,,13230.0,115.1,1.0,1.0,1.0,11.857999999999999,,0.0183,0.064,,0.05,,0.304,0.038,0.02
4267,,0.3718813,0.111108,0.07964500000000001,0.06606000000000001,0.039594599999999994,1582.0,1579.0,10.1830071,,12688.3435583,114.6,1.0,1.0,1.0,13.583,,0.033306,0.076,,0.05,,0.353,0.048,0.02
4268,2.0,0.43649,0.15792,0.20781100000000002,0.134245,0.040453699999999995,1587.0,1579.0,14.857698300000001,,12903.4421889,119.7,1.0,1.0,1.0,21.23,,,0.076,,0.05,,0.45899999999999996,,0.02
4269,3.8277512000000002,0.28220700000000004,0.067116,0.054559,0.10536,0.038900699999999996,1572.0,1630.0,10.7640367,,14058.468025299999,113.5,1.0,1.0,1.0,14.665999999999999,,,0.11900000000000001,,0.05,,0.29100000000000004,0.033,0.02
4270,3.5789160000000004,0.282976,0.080088,0.01755,0.071805,0.0389585,1588.0,1600.0,14.8513575,,13270.909090899999,110.2,1.0,1.0,1.0,21.881,,,0.115,,0.05,,0.29100000000000004,0.07,0.02
4271,,0.33002729999999997,0.128592,0.10831400000000001,0.11335999999999999,0.04076269999999999,1589.0,1596.0,13.395302,,13503.9028621,115.6,1.0,1.0,1.0,19.959,,0.034221,0.11599999999999999,,0.05,,0.29600000000000004,0.040999999999999995,0.02
4272,3.5751608,0.34022600000000003,0.136488,0.1578,0.12533,0.0409638,1562.0,1595.0,11.121605699999998,,13494.797687900002,115.8,1.0,1.0,1.0,15.7,,,0.133,,0.05,,0.34600000000000003,0.040999999999999995,0.02
4273,3.6076667999999996,0.2637629,0.152844,0.08413999999999999,0.10561,0.0411642,1555.0,1584.0,13.677225400000001,,13410.1382488,116.5,1.0,1.0,1.0,19.718,,0.017202000000000002,0.132,,0.05,,0.231,0.066,0.02
4274,2.7335491000000003,0.4117065,0.138744,0.139058,0.12925999999999999,0.040276400000000004,1611.0,1580.0,11.467675999999999,,12458.955223899999,113.7,1.0,1.0,1.0,16.832,,0.003843,0.11900000000000001,,0.05,,0.43,0.042,0.02
4275,3.5935403,0.2491154,0.12238800000000001,0.055713,0.06540499999999999,0.039044,1554.0,1583.0,11.778662800000001,,13541.042345299998,111.0,1.0,1.0,1.0,15.61,,0.014274,0.12300000000000001,,0.05,,0.223,0.042,0.02
4276,2.4142241,0.3510693,0.12238800000000001,0.07380700000000001,0.11626500000000001,0.0397315,1570.0,1583.0,12.7140896,,12181.5722739,112.6,1.0,1.0,1.0,17.496,,0.004392,0.132,,0.05,,0.36,0.040999999999999995,0.02
4277,3.2434357000000005,0.309548,0.121824,0.075206,0.10194,0.0409923,1554.0,1574.0,9.9147661,,13125.714285700002,115.6,1.0,1.0,1.0,13.597000000000001,,,0.147,,0.05,,0.314,0.042,0.02
4278,3.4853659,0.38740759999999996,0.131976,0.17072,0.13518,0.0411927,1561.0,1579.0,15.2771842,,13632.7868852,117.3,1.0,1.0,1.0,20.255,,0.028182,0.115,,0.05,,0.371,0.040999999999999995,0.02
4279,2.8983516,0.382666,0.113928,0.11941700000000001,0.12528,0.038156199999999994,1610.0,1595.0,9.6909379,,12303.0927835,112.2,1.0,1.0,1.0,13.605,,,0.228,,0.05,,0.40399999999999997,0.040999999999999995,0.02
4280,3.4010327000000005,0.2749304,0.086292,0.063688,0.0963,0.0397315,1568.0,1591.0,10.451368400000002,,13030.136986299998,110.3,1.0,1.0,1.0,15.169,,0.02196,0.133,,0.05,,0.252,0.037000000000000005,0.02
4281,3.2496533,0.343541,0.094188,0.10047400000000001,0.10487,0.0400467,1562.0,1587.0,12.5164948,,12980.1869159,111.8,1.0,1.0,1.0,17.537,,,0.14800000000000002,,0.05,,0.36,0.04,0.02
4282,2.7760717,0.37956599999999996,0.113928,0.072383,0.11141,0.0402471,1624.0,1589.0,11.137727499999999,,12498.5915493,113.9,1.0,1.0,1.0,15.302,,,0.15,,0.05,,0.402,0.04,0.02
4283,2.5682451,0.369577,0.134796,0.12180899999999999,0.15851500000000002,0.0407056,1632.0,1582.0,14.202396599999998,,13052.4324324,115.5000001,1.0,1.0,1.0,20.412,,,0.29100000000000004,,0.05,,0.384,0.041,0.02
4284,3.1872251,0.383814,0.145512,0.164269,0.18586,0.038184699999999995,1584.0,1618.0,8.782548199999999,,13973.058330599999,112.5,2.0,1.0,1.0,41.378,,,0.271,,0.05,,0.39799999999999996,0.040999999999999995,0.02
4285,3.0,0.355601,0.11001199999999998,0.054879,0.18853,0.0388151,1620.0,1592.0,9.4844516,,12500.207530399999,113.8,2.0,1.0,1.0,45.665,,,0.141,,0.05,,0.374,0.039,0.02
4286,,,,,,,,,,,,,,,,,,,,,,,,,
4287,,0.34680700000000003,0.08870499999999999,0.060447,0.093515,0.0375836,1572.0,1605.0,13.8893536,,13302.466793200001,110.8,1.0,1.0,1.0,36.529,,,0.127,,0.05,,0.36700000000000005,0.04,0.02
4288,,0.372743,0.114695,0.07254,0.13446,0.0395889,1553.0,1581.0,10.346430499999999,,13299.7481108,116.0,1.0,1.0,1.0,15.58,,,0.125,,0.05,,0.39399999999999996,0.040999999999999995,0.02
4289,,0.395519,0.089835,0.08682100000000001,0.165765,0.0388151,1584.0,1588.0,12.1960316,,13163.218390799999,114.5,1.0,1.0,1.0,17.586,,,0.307,,0.05,,0.426,0.04,0.02
4290,,0.41956499999999997,0.098875,0.11346300000000001,0.135687,0.03981780000000001,1552.0,1578.0,11.1096986,,13305.626134299999,116.2,1.0,1.0,1.0,16.896,,,0.129,,0.05,,0.45299999999999996,0.039,0.02
4291,,0.394903,0.08644500000000001,0.107553,0.147531,0.038987,1577.0,1579.0,11.4737123,,13547.093023299998,115.1,1.0,1.0,1.0,16.707,,,0.126,,0.05,,0.425,0.04,0.02
4292,,0.309973,0.080795,0.05753,0.063951,0.0375836,1533.0,1579.0,9.8221828,,13258.468677500001,109.9,1.0,1.0,1.0,15.399000000000001,,,0.126,,0.05,,0.32299999999999995,0.04,0.02
4293,,0.413631,0.11921500000000002,0.11512599999999999,0.12983699999999998,0.04216690000000001,1565.0,1581.0,10.8318944,,12742.2580645,116.7,1.0,1.0,1.0,15.962,,,0.12300000000000001,,0.05,,0.442,,0.02
4294,1.7824693,0.39691,0.09605,0.10084800000000001,0.11691300000000002,0.0398748,1591.0,1579.0,10.8300489,,11871.6101695,114.9,1.0,1.0,1.0,14.777000000000001,,,0.085,,0.05,,0.426,0.027000000000000003,0.02
4295,1.3977095,0.451654,0.10396,0.13231800000000002,0.154434,0.0397608,1606.0,1582.0,11.466480699999998,,11801.953125,116.5,1.0,1.0,1.0,15.982999999999999,,,0.165,,0.05,,0.491,0.040999999999999995,0.02
4296,2.0,0.41472299999999995,0.109045,0.11893599999999999,0.130899,0.039044,1611.0,1590.0,13.0699544,,11712.3853211,113.2,1.0,1.0,1.0,17.521,,,0.149,,0.05,,0.445,,0.02
4297,1.8176383000000003,0.322204,0.10396,0.058410000000000004,0.089751,0.0385594,1542.0,1583.0,11.524573199999999,,13714.8205928,112.7,1.0,1.0,1.0,16.128,,,0.085,,0.05,,0.33399999999999996,0.04,0.02
4298,2.7224146,0.36551300000000003,0.125995,0.073675,0.11317200000000001,0.039594599999999994,1554.0,1577.0,12.8277284,,12799.3338884,116.1,1.0,1.0,1.0,17.631,,,0.096,,0.05,,0.38299999999999995,,0.02
4299,2.0,0.43933199999999994,0.12542999999999999,0.1573,0.149259,0.0390215,1578.0,1584.0,11.2507401,,12868.8867745,115.4,1.0,1.0,1.0,15.200999999999999,,,0.086,,0.05,,0.47100000000000003,,0.02
4300,1.2179981000000002,0.41986899999999994,0.15198499999999998,0.163427,0.126051,0.0390785,1614.0,1583.0,14.346184099999999,,11836.0,115.2,1.0,1.0,1.0,20.26,,,0.095,,0.05,,0.442,,0.02
4301,2.3202417,0.390847,0.12260499999999999,0.11984500000000001,0.065349,0.0394226,1590.0,1583.0,16.3866421,,12475.9206799,113.8,1.0,1.0,1.0,24.671,,,0.08,,0.05,,0.413,0.04,0.02
4302,2.0,0.431522,0.12542999999999999,0.140284,0.129822,0.03905,1578.0,1581.0,13.818539300000001,,12731.4782609,113.6,1.0,1.0,1.0,19.131,,,0.14800000000000002,,0.05,,0.462,0.027000000000000003,0.02
4303,3.0679347999999997,0.367344,0.13221,0.051909000000000004,0.101994,0.0405981,1555.0,1582.0,12.061917,,13208.6893555,119.1,1.0,1.0,1.0,18.247,,,0.085,,0.05,,0.385,0.023,0.02
4304,2.1993355,0.393611,0.10791500000000001,0.095911,0.110499,0.0393369,1575.0,1592.0,11.575849400000001,,13112.969283299999,115.5,1.0,1.0,1.0,15.710999999999999,,,0.08199999999999999,,0.05,,0.42,0.028999999999999998,0.02
4305,2.0,0.38657600000000003,0.12769,0.11776500000000001,0.18432,0.0393369,1605.0,1629.0,12.604388499999999,,13199.1410165,114.6,1.0,1.0,1.0,17.233,,,0.33,,0.05,,0.40700000000000003,0.031,0.02
4306,3.3195266,0.36441399999999996,0.11525999999999999,0.106955,0.097362,0.041314699999999996,1551.0,1596.0,16.0369128,,13403.788903899998,115.1,1.0,1.0,1.0,23.895,,,0.139,,0.13699999999999998,,0.307,0.022000000000000002,0.02
4307,,0.362797,0.08305499999999999,0.07875499999999999,0.105897,0.0397959,1584.0,1592.0,13.702519500000001,,13221.6936251,112.1,1.0,1.0,1.0,17.524,,,0.14800000000000002,,0.05,,0.387,0.040999999999999995,0.02
4308,,,,,,,,,,,,,,,,,,,,,,,,,
4309,,,,,,,,,,,,,,,,,,,,,,,,,
4310,,,,,,,,,,,,,,,,,,,,,,,,,
4311,,,,,,,,,,,,,,,,,,,,,,,,,
4312,2.4358974,0.31917199999999996,0.11413,0.09486,0.092679,0.039623900000000004,1585.0,1586.0,12.6360875,,13041.038961,111.8,1.0,1.0,1.0,23.11,,,0.147,,0.05,,0.327,0.052000000000000005,0.02
4313,3.2853483999999997,0.41635200000000006,0.146829,0.20046,0.241473,0.0413726,1586.0,1579.0,13.6535093,,13598.891966799998,117.8,1.0,1.0,1.0,18.967,,,0.325,,0.05,,0.43700000000000006,0.039,0.02
4314,3.2345361,0.372501,0.12238800000000001,0.19386,0.164937,0.040713099999999995,1569.0,1579.0,11.953361300000001,,13648.0417755,115.9,1.0,1.0,1.0,15.805,,,0.21899999999999997,,0.05,,0.387,0.036000000000000004,0.02
