t вып-обр,t обработка,t под током,t продувка,ПСН гр.,чист расход C,чист расход Cr,чист расход Mn,чист расход Si,чист расход V,температура первая,Ar (интенс.),эл. энергия (интенс.),расход газ Ar,сыпуч известь РП,сыпуч  шпат плав.,ферспл CaC2,ферспл  Mn5Si65Al0.5,ферспл SiMn18,химсталь первый Al_1,химсталь первый Mn_1,химсталь первый Si_1,химсталь первый V_1,химсталь последний Al,химсталь последний Ca,химсталь последний Mn,химсталь последний Si,химсталь последний V,химшлак первый Al2O3_1,химшлак первый CaO_1,химшлак первый FeO_1,химшлак первый MgO_1,химшлак первый MnO_1,химшлак первый R_1,химшлак первый SiO2_1,химшлак последний Al2O3,химшлак последний CaO,химшлак последний FeO,химшлак последний MgO,химшлак последний MnO,химшлак последний R,химшлак последний SiO2
10.0,42.033333299999995,22.3666667,42.033333299999995,3.4793336999999998,0.37346999999999997,0.14012,0.125449,0.13894,0.039759300000000004,1555.0,16.163734299999998,13198.2116244,22.508000000000003,0.193,0.043,0.02,0.158,0.196,0.001,0.6779999999999999,0.43799999999999994,0.003,0.003,0.0004,0.785,0.552,0.038,2.7,53.5,0.5,10.1,0.1,2.7,20.1,3.5,63.0,0.5,4.4,0.06,2.4,26.0
8.0,41.716666700000005,20.8833333,41.716666700000005,3.8533497000000003,0.34106,0.14238,0.0885045,0.113646,0.0386758,1613.0,19.2508104,14216.1213089,26.395,0.19399999999999998,0.043,0.02,0.135,0.138,0.002,0.71,0.47100000000000003,0.003,0.004,0.0003,0.799,0.569,0.038,3.8,62.1,0.7,10.5,0.1,2.7,23.3,4.2,58.0,0.6,6.5,0.08,2.7,21.5
6.0,50.85,21.4833333,50.85,2.6479279,0.33428,0.11187000000000001,0.045156,0.137076,0.040043800000000004,1605.0,13.285515400000001,13266.0977502,22.268,0.147,0.045,0.02,0.188,0.069,0.002,0.7440000000000001,0.45399999999999996,0.003,0.004,0.0004,0.782,0.562,0.038,4.2,60.6,1.0,9.0,0.07,2.7,22.3,3.6,59.6,0.4,9.4,0.08,2.3,25.8
11.0,46.35,20.2666667,46.35,2.4720708,0.30984,0.11074,0.071859,0.15095999999999998,0.0388851,1575.0,8.4102322,12913.8157895,12.877,0.134,0.043,0.02,0.198,0.111,0.002,0.727,0.452,0.004,0.003,0.0005,0.7909999999999999,0.575,0.037000000000000005,3.5,59.6,0.5,14.1,0.09,2.7,21.9,3.6,61.8,0.9,8.1,0.43,2.8,22.3
14.0,51.8666667,21.1666667,51.8666667,2.7217217000000002,0.270885,0.084185,0.041895999999999996,0.128224,0.039101800000000006,1573.0,10.3421663,12991.181102399998,17.823,0.051,0.039,0.02,0.17600000000000002,0.064,0.002,0.746,0.457,0.004,0.003,0.0002,0.782,0.561,0.037000000000000005,3.1,58.7,0.5,7.4,0.11,2.9,20.1,4.3,64.3,0.5,5.4,0.08,2.7,24.0
24.0,41.6833333,16.0166667,41.6833333,2.0,0.354315,0.124865,0.1561135,0.16784200000000002,0.0382995,1574.0,11.5758497,12238.5015609,16.084,0.146,0.067,0.02,0.18899999999999997,0.244,0.001,0.644,0.43,0.003,0.003,0.0003,0.7829999999999999,0.573,0.036000000000000004,3.2,58.0,0.2,15.1,0.13,2.3,25.0,3.3,58.9,0.3,12.3,0.09,2.3,25.8
18.0,45.8666667,22.0,45.8666667,3.3624511,0.333135,0.103395,0.07493899999999999,0.14382799999999998,0.0382425,1548.0,10.2683321,13101.8181818,15.527999999999999,0.05,0.049,0.02,0.18600000000000003,0.11599999999999999,0.002,0.7190000000000001,0.45299999999999996,0.003,0.003,0.0001,0.7809999999999999,0.574,0.037000000000000005,4.3,59.9,0.2,8.7,0.1,2.4,24.6,4.1,62.2,0.4,10.7,0.14,2.9,21.7
26.0,42.2,21.533333300000002,42.2,2.3243616,0.361555,0.149725,0.16431800000000002,0.166748,0.0384429,1558.0,10.2513465,12825.696594399999,14.275,0.095,0.0,0.02,0.184,0.257,0.001,0.638,0.428,0.003,0.003,0.0001,0.7909999999999999,0.574,0.036000000000000004,4.5,59.9,0.4,12.7,0.12,2.8,21.6,4.8,61.0,0.5,6.6,0.07,2.8,21.8
26.0,42.0,14.65,42.0,1.5101758,0.28626999999999997,0.11639000000000001,0.067995,0.1446,0.038156199999999994,1572.0,9.2664286,11987.7133106,12.972999999999999,0.061,0.042,0.02,0.19,0.105,0.002,0.725,0.449,0.003,0.003,0.0007,0.787,0.5770000000000001,0.037000000000000005,2.8,49.5,0.7,8.6,0.1,2.8,17.5,4.1,58.9,0.7,8.6,0.08,2.6,22.7
9.0,47.3833333,25.1833333,47.3833333,3.3657864,0.353785,0.148595,0.12880650000000002,0.15645,0.037955800000000005,1579.0,12.803875300000001,13461.283917899998,20.191,0.122,0.032,0.02,0.183,0.201,0.001,0.6659999999999999,0.439,0.003,0.003,0.0003,0.7809999999999999,0.584,0.037000000000000005,3.4,58.9,0.4,13.2,0.07,2.6,22.9,3.9,60.6,0.7,8.1,0.08,2.6,23.6
10.0,50.1833333,20.2,50.1833333,1.5058926000000001,0.366815,0.103395,0.064296,0.152892,0.0388436,1577.0,6.907130900000001,12383.1683168,11.462,0.156,0.0,0.02,0.204,0.099,0.001,0.728,0.444,0.003,0.003,0.0001,0.7829999999999999,0.584,0.037000000000000005,4.2,57.2,0.4,11.7,0.08,2.5,22.6,4.5,58.6,0.5,8.7,0.06,2.6,22.7
21.0,41.3666667,12.4666667,41.3666667,1.2471671,0.37106999999999996,0.11413,0.09689249999999999,0.184974,0.038900699999999996,1592.0,10.7550363,12330.481283399999,14.83,0.12300000000000001,0.040999999999999995,0.02,0.239,0.15,0.001,0.6970000000000001,0.418,0.004,0.003,0.0004,0.784,0.5720000000000001,0.037000000000000005,3.7,50.8,0.6,13.0,0.14,2.4,21.0,3.6,50.7,0.6,14.4,0.15,2.3,22.4
15.0,54.0166667,25.9,54.0166667,3.5668187000000007,0.33574,0.12317,0.140601,0.193512,0.0386718,1554.0,15.250293099999999,14061.7760618,27.459,0.17800000000000002,0.038,0.02,0.234,0.21899999999999997,0.001,0.6559999999999999,0.40299999999999997,0.004,0.003,0.0003,0.7859999999999999,0.56,0.036000000000000004,3.3,48.2,0.7,16.1,0.2,2.1,23.4,3.3,58.1,0.7,10.7,0.17,2.3,25.7
25.0,40.55,16.716666699999998,40.55,3.0,0.382825,0.13051500000000002,0.10873599999999999,0.17026,0.0397608,1590.0,17.8705302,13527.8165503,24.155,0.162,0.040999999999999995,0.02,0.212,0.16899999999999998,0.001,0.6859999999999999,0.41700000000000004,0.003,0.003,0.0002,0.7809999999999999,0.5710000000000001,0.037000000000000005,4.0,59.1,0.4,9.2,0.07,2.3,26.2,4.1,58.3,0.3,9.8,0.07,2.2,26.0
24.0,44.2,25.5833333,44.2,3.2252964,0.28944000000000003,0.10509,0.0424625,0.122402,0.0398748,1534.0,15.833484200000001,13020.9771987,23.328000000000003,0.084,0.038,0.02,0.16699999999999998,0.065,0.002,0.7509999999999999,0.45299999999999996,0.004,0.003,0.0002,0.785,0.5710000000000001,0.035,3.5,62.8,0.2,10.0,0.07,2.5,24.8,4.0,64.2,0.2,3.7,0.06,2.5,25.9
31.0,40.8333333,20.3,40.8333333,2.7550916,0.36406,0.13334000000000001,0.142128,0.160728,0.041565,1561.0,19.1423431,13613.793103400001,26.006999999999998,0.095,0.03,0.02,0.184,0.222,0.001,0.653,0.419,0.003,0.003,0.0001,0.7829999999999999,0.56,0.036000000000000004,4.0,60.2,0.6,8.5,0.07,2.3,26.1,3.7,53.6,0.6,7.3,0.07,2.4,22.4
30.0,55.9,32.65,55.9,3.3617269999999997,0.35256,0.10848,0.1010495,0.105098,0.039417,1517.0,13.5139535,13821.133231200001,25.180999999999997,0.084,0.04,0.02,0.11699999999999999,0.158,0.002,0.7,0.461,0.003,0.003,0.0001,0.787,0.575,0.037000000000000005,4.2,58.1,0.6,10.2,0.08,2.5,23.7,4.1,63.0,0.4,4.1,0.07,2.4,26.3
40.0,40.3333333,18.216666699999998,40.3333333,2.7782167,0.377065,0.11356500000000001,0.134959,0.14152,0.0400182,1571.0,14.8767769,13566.697163799998,20.000999999999998,0.23399999999999999,0.08,0.02,0.158,0.21100000000000002,0.002,0.6629999999999999,0.449,0.003,0.003,0.0007,0.784,0.569,0.038,2.7,34.1,0.4,8.4,0.18,1.8,19.3,4.2,58.3,0.2,8.2,0.07,2.2,26.7
32.0,41.216666700000005,16.533333300000002,41.216666700000005,2.6670379,0.34276999999999996,0.13221,0.140076,0.146892,0.03981780000000001,1570.0,20.7302707,13242.3387097,28.078000000000003,0.095,0.04,0.02,0.16399999999999998,0.21899999999999997,0.001,0.65,0.408,0.003,0.003,0.0002,0.7929999999999999,0.5720000000000001,0.038,3.4,51.0,1.0,16.0,0.35,2.1,23.9,3.6,57.9,0.7,10.0,0.16,2.2,26.3
26.0,42.033333299999995,23.35,42.033333299999995,2.0,0.382885,0.13955499999999998,0.169664,0.136328,0.0387288,1558.0,17.159952399999998,13639.4004283,24.043000000000003,0.162,0.052000000000000005,0.02,0.136,0.266,0.001,0.638,0.441,0.003,0.003,0.0001,0.784,0.5720000000000001,0.037000000000000005,4.1,54.0,0.5,6.6,0.06,2.3,23.2,4.1,58.3,0.4,6.5,0.07,2.2,26.0
26.0,46.7,21.1166667,46.7,2.5091709,0.2839,0.08249,0.025911,0.111936,0.038872199999999996,1564.0,15.7993206,12811.6811365,24.546,0.086,0.053,0.02,0.158,0.039,0.002,0.762,0.465,0.004,0.003,0.0003,0.787,0.561,0.037000000000000005,3.8,60.4,0.2,9.2,0.07,2.6,23.7,3.9,58.5,1.0,8.1,0.07,2.5,23.5
22.0,40.6833333,16.716666699999998,40.6833333,2.9896507999999997,0.382395,0.149725,0.157374,0.16752,0.038327999999999994,1593.0,13.678820199999999,12501.296111700001,18.55,0.084,0.040999999999999995,0.02,0.188,0.24600000000000002,0.001,0.6459999999999999,0.42,0.003,0.002,0.0002,0.7809999999999999,0.564,0.036000000000000004,3.8,56.7,0.5,10.4,0.07,2.2,26.0,3.5,57.3,0.4,10.0,0.07,2.1,27.1
24.0,43.5166667,25.5833333,43.5166667,2.0,0.34712,0.14238,0.126672,0.13528800000000002,0.039273699999999995,1539.0,12.9529547,13841.824104199999,18.753,0.135,0.040999999999999995,0.02,0.152,0.198,0.002,0.6759999999999999,0.446,0.003,0.003,0.0003,0.787,0.57,0.036000000000000004,5.3,64.9,0.4,4.2,0.07,2.7,23.8,5.1,63.0,0.3,3.3,0.07,2.6,24.5
26.0,40.7333333,17.0666667,40.7333333,2.0,0.39236,0.14803,0.173179,0.167824,0.0387288,1585.0,11.5845304,13028.90625,15.725999999999999,0.085,0.04,0.02,0.182,0.271,0.001,0.635,0.415,0.003,0.003,0.0001,0.7859999999999999,0.563,0.039,3.7,55.9,0.8,12.0,0.11,2.2,25.5,3.7,55.8,0.7,9.3,0.07,2.1,26.7
18.0,43.5166667,20.35,43.5166667,2.7911275,0.379575,0.137295,0.15278599999999998,0.152996,0.0408821,1577.0,16.6529299,13099.754299799999,24.156,0.162,0.040999999999999995,0.02,0.168,0.239,0.002,0.6559999999999999,0.433,0.003,0.003,0.0001,0.789,0.569,0.037000000000000005,4.7,58.8,0.6,8.1,0.07,2.5,23.4,3.9,60.2,0.4,4.8,0.08,2.4,25.6
21.0,48.7,24.8666667,48.7,2.9291273999999996,0.362205,0.11695499999999999,0.135773,0.157676,0.0394226,1599.0,17.7338809,13475.8713137,28.788,0.157,0.031,0.02,0.182,0.212,0.001,0.6659999999999999,0.428,0.003,0.003,0.0001,0.789,0.569,0.037000000000000005,3.7,55.9,0.6,13.4,0.11,2.2,25.2,3.9,52.5,0.4,7.6,0.06,2.5,20.9
27.0,44.8666667,25.3166667,44.8666667,3.2085696,0.32071,0.11413,0.0918695,0.131822,0.039623900000000004,1563.0,13.6677395,13726.925609,20.289,0.08099999999999999,0.04,0.02,0.161,0.14300000000000002,0.001,0.7,0.444,0.003,0.003,0.0003,0.78,0.568,0.034,3.2,64.1,0.3,3.6,0.06,2.4,26.2,3.2,62.6,0.3,3.3,0.06,2.4,26.1
30.0,52.5666667,25.3833333,52.5666667,2.9896507999999997,0.355015,0.123735,0.157813,0.150376,0.040082099999999996,1571.0,12.203009,13024.294156299999,21.179000000000002,0.155,0.040999999999999995,0.02,0.162,0.247,0.002,0.65,0.441,0.003,0.004,0.0005,0.7879999999999999,0.561,0.036000000000000004,3.6,47.9,0.8,9.9,0.11,2.3,20.9,5.2,58.0,0.9,8.7,0.13,2.3,24.7
40.0,57.05,24.8333333,57.05,3.0,0.390255,0.165545,0.22832199999999997,0.181456,0.0408851,1541.0,9.180368099999999,13614.7651007,17.458,0.126,0.042,0.02,0.18,0.358,0.001,0.5870000000000001,0.40299999999999997,0.003,0.003,0.0001,0.785,0.569,0.036000000000000004,2.9,51.1,0.5,14.7,0.18,2.1,24.4,3.1,57.6,0.6,10.1,0.08,2.2,26.6
48.0,49.3833333,27.316666700000003,49.3833333,3.7598547999999994,0.363035,0.104525,0.11861,0.149036,0.040082099999999996,1534.0,13.824464800000001,13754.240390500001,22.603,0.057999999999999996,0.040999999999999995,0.02,0.17600000000000002,0.185,0.002,0.675,0.435,0.003,0.003,0.0005,0.78,0.5710000000000001,0.036000000000000004,3.9,58.1,1.5,11.4,0.39,2.5,23.1,3.3,57.0,0.5,9.5,0.1,2.2,26.1
49.0,45.033333299999995,15.15,45.033333299999995,2.9896507999999997,0.33691,0.08475,0.07814650000000001,0.148018,0.039508999999999996,1567.0,12.330703399999999,12669.3069307,18.407,0.102,0.040999999999999995,0.02,0.191,0.121,0.001,0.713,0.428,0.004,0.003,0.0002,0.7829999999999999,0.568,0.038,3.7,54.3,0.3,13.6,0.36,2.2,25.0,3.8,49.6,0.3,8.8,0.06,2.3,21.9
43.0,44.85,23.65,44.85,3.4686684000000003,0.29639499999999996,0.118085,0.149331,0.126828,0.039279900000000006,1518.0,12.151170599999999,13534.8837209,18.166,0.102,0.042,0.02,0.13,0.23399999999999999,0.001,0.653,0.452,0.003,0.002,0.0001,0.79,0.5720000000000001,0.038,3.3,61.8,0.2,6.1,0.05,2.5,24.4,3.2,62.2,0.2,4.8,0.07,2.5,25.3
44.0,46.05,19.7,46.05,2.9896507999999997,0.31499,0.08136,0.09256349999999999,0.137322,0.039623900000000004,1550.0,11.5908692,13233.5025381,17.631,0.107,0.040999999999999995,0.02,0.16899999999999998,0.14400000000000002,0.002,0.711,0.44799999999999995,0.004,0.003,0.0002,0.79,0.573,0.038,3.7,52.1,0.6,9.6,0.13,2.4,21.7,4.5,50.8,0.6,4.5,0.06,2.6,19.3
47.0,44.533333299999995,21.3333333,44.533333299999995,2.9896507999999997,0.23533,0.10282999999999999,0.058289999999999995,0.124704,0.040454699999999996,1552.0,9.7632485,13291.875,14.493,0.07400000000000001,0.042,0.02,0.16399999999999998,0.09,0.001,0.735,0.446,0.004,0.003,0.0003,0.7859999999999999,0.568,0.038,2.5,58.7,0.2,13.2,0.23,2.3,25.9,3.2,60.7,0.3,6.8,0.05,2.5,24.7
42.0,44.5166667,19.9833333,44.5166667,2.9896507999999997,0.29591,0.08136,0.0016725000000000002,0.148518,0.0404261,1548.0,11.1395716,13153.961634700001,16.468,0.0,0.042,0.02,0.223,0.0,0.002,0.78,0.436,0.004,0.003,0.0002,0.7929999999999999,0.5710000000000001,0.038,4.1,49.8,0.4,10.4,0.28,2.3,21.6,3.2,63.2,0.4,4.0,0.08,2.4,26.3
37.0,44.533333299999995,20.3333333,44.533333299999995,2.9896507999999997,0.29066,0.12995,0.11634800000000001,0.116552,0.03905,1537.0,10.7905156,13443.9344262,15.927999999999999,0.07400000000000001,0.043,0.02,0.128,0.182,0.002,0.68,0.452,0.003,0.003,0.0001,0.7829999999999999,0.564,0.037000000000000005,3.4,51.7,0.6,11.7,0.13,2.3,22.8,3.8,60.6,0.3,8.6,0.07,2.3,26.2
36.0,43.033333299999995,16.35,43.033333299999995,2.9896507999999997,0.28230500000000003,0.105655,0.070546,0.14662,0.0391935,1554.0,11.324605499999999,12946.7889908,16.147000000000002,0.048,0.044000000000000004,0.02,0.192,0.109,0.002,0.722,0.445,0.004,0.003,0.0005,0.785,0.57,0.037000000000000005,3.3,57.8,0.3,12.8,0.17,2.3,25.3,4.3,55.7,0.4,9.2,0.08,2.4,22.9
33.0,48.533333299999995,16.5,48.533333299999995,2.9896507999999997,0.31074,0.0565,0.050892,0.14128800000000002,0.0394226,1556.0,8.6835165,13683.6363636,14.048,0.0,0.043,0.02,0.192,0.078,0.001,0.745,0.444,0.003,0.003,0.0003,0.7879999999999999,0.5670000000000001,0.037000000000000005,3.6,51.9,0.3,11.6,0.1,2.3,22.4,4.6,59.0,0.8,8.0,0.09,2.3,25.9
35.0,48.7,23.033333300000002,48.7,2.9896507999999997,0.362935,0.13955499999999998,0.179624,0.178868,0.039480400000000006,1532.0,11.3817054,13279.884225799999,18.352999999999998,0.075,0.043,0.02,0.196,0.281,0.001,0.63,0.405,0.003,0.002,0.0001,0.785,0.5710000000000001,0.036000000000000004,3.0,48.1,0.7,9.6,0.18,2.2,22.1,3.1,55.8,0.7,6.9,0.08,2.2,25.6
37.0,45.8666667,21.7,45.8666667,2.9896507999999997,0.327415,0.09209500000000001,0.1016195,0.15571400000000002,0.0404261,1531.0,13.0770295,13437.788018399999,19.957,0.073,0.043,0.02,0.193,0.158,0.001,0.701,0.431,0.003,0.002,0.0001,0.779,0.5670000000000001,0.037000000000000005,3.8,50.4,0.5,10.8,0.11,2.3,21.7,4.5,52.1,0.7,5.7,0.08,2.4,21.3
43.0,40.8666667,18.8333333,40.8666667,2.9896507999999997,0.26178,0.06892999999999999,0.0572245,0.142342,0.039279900000000006,1553.0,11.3175367,12628.672566399999,15.417,0.09699999999999999,0.044000000000000004,0.02,0.191,0.08800000000000001,0.001,0.733,0.445,0.004,0.003,0.0002,0.784,0.578,0.038,3.5,56.2,0.3,13.0,0.1,2.6,21.9,3.6,57.5,0.4,14.7,0.11,2.6,22.3
40.0,42.216666700000005,17.6833333,42.216666700000005,2.0,0.29772,0.08701,0.134595,0.165324,0.038419,1557.0,9.9493881,12845.994345000001,14.001,0.188,0.031,0.02,0.19399999999999998,0.21,0.001,0.6659999999999999,0.424,0.003,0.002,0.0001,0.782,0.562,0.037000000000000005,3.1,53.9,0.2,15.7,0.07,2.2,25.0,3.2,58.2,0.4,11.7,0.09,2.2,26.3
13.0,43.5166667,26.316666700000003,43.5166667,4.1704152,0.33731500000000003,0.105655,0.145793,0.205544,0.038161400000000005,1551.0,10.9399464,14575.554148199999,15.869000000000002,0.196,0.049,0.02,0.25,0.22699999999999998,0.001,0.6509999999999999,0.391,0.003,0.003,0.0002,0.7829999999999999,0.555,0.036000000000000004,3.5,56.3,0.3,11.4,0.07,2.4,23.5,4.1,57.4,0.6,7.1,0.1,2.5,23.0
14.0,45.85,21.5,45.85,1.8238771,0.35713,0.14577,0.198505,0.227812,0.038591,1583.0,14.9541492,12421.395348799999,22.776,0.33899999999999997,0.031,0.02,0.262,0.31,0.001,0.609,0.385,0.003,0.002,0.0004,0.775,0.552,0.036000000000000004,3.1,48.8,3.7,11.9,0.29,2.3,21.7,3.7,56.5,0.3,14.3,0.1,2.5,22.6
18.0,44.1833333,17.4,44.1833333,2.3086277,0.3448,0.10622000000000001,0.1233255,0.17488199999999998,0.0397268,1580.0,11.5898936,13148.275862100001,16.947,0.115,0.033,0.02,0.213,0.192,0.001,0.674,0.42200000000000004,0.003,0.003,0.0003,0.779,0.5720000000000001,0.037000000000000005,3.6,48.6,0.7,11.8,0.06,2.4,20.2,5.2,55.2,0.3,11.1,0.08,2.4,23.2
13.0,43.9,20.95,43.9,2.3081642,0.34013499999999997,0.080795,0.0967125,0.16899,0.0389969,1552.0,18.981132100000004,13171.360381899998,27.665,0.191,0.032,0.02,0.215,0.15,0.001,0.696,0.41100000000000003,0.004,0.003,0.0002,0.789,0.579,0.038,3.8,47.1,2.2,14.8,0.47,2.1,22.0,4.5,55.2,0.2,13.2,0.06,2.2,25.3
13.0,40.0,14.7833333,40.0,2.3126506,0.25425,0.08249,0.052516499999999994,0.11716199999999999,0.038910900000000005,1562.0,13.93275,13222.998872600001,18.577,0.096,0.033,0.02,0.155,0.081,0.002,0.723,0.439,0.003,0.003,0.0004,0.782,0.552,0.036000000000000004,4.2,53.3,0.7,16.1,0.09,2.4,22.7,4.5,57.6,0.7,10.9,0.09,2.3,25.3
17.0,42.05,17.0666667,42.05,2.0,0.252815,0.123735,0.050697000000000006,0.123972,0.03831180000000001,1571.0,10.7136742,12610.546875,15.017000000000001,0.086,0.038,0.02,0.166,0.078,0.002,0.732,0.455,0.003,0.003,0.0002,0.774,0.564,0.037000000000000005,3.0,38.7,0.5,6.6,0.11,2.6,14.8,4.1,60.6,0.3,7.0,0.05,2.7,22.5
18.0,40.8666667,9.7,40.8666667,2.0626618000000003,0.26865,0.10509,0.076796,0.140348,0.0384255,1586.0,13.074959199999999,12736.082474200002,17.811,0.085,0.037000000000000005,0.02,0.18,0.11900000000000001,0.001,0.711,0.44299999999999995,0.003,0.003,0.0001,0.778,0.569,0.036000000000000004,3.4,51.6,0.4,17.4,0.09,2.4,21.9,3.9,55.5,0.4,12.9,0.07,2.4,23.5
17.0,41.533333299999995,17.1833333,41.533333299999995,2.9550926,0.37088499999999996,0.147465,0.18848499999999999,0.179944,0.0398533,1550.0,13.133065799999999,13373.423860299998,18.182000000000002,0.106,0.038,0.02,0.19399999999999998,0.295,0.002,0.624,0.423,0.003,0.003,0.0001,0.7759999999999999,0.57,0.037000000000000005,4.0,55.7,0.4,13.4,0.08,2.5,22.5,4.6,59.2,0.2,8.5,0.05,2.5,23.6
18.0,46.716666700000005,20.2333333,46.716666700000005,2.3293706000000003,0.381605,0.11921500000000002,0.1240945,0.187042,0.039996199999999996,1581.0,16.1685337,13077.4299835,25.178,0.086,0.040999999999999995,0.02,0.231,0.193,0.002,0.675,0.405,0.004,0.003,0.0001,0.782,0.564,0.037000000000000005,3.7,49.3,0.6,9.4,0.11,2.4,20.1,3.7,51.3,0.2,6.7,0.05,2.4,21.4
12.0,43.7,17.1333333,43.7,2.5593137,0.33920500000000003,0.110175,0.106879,0.17374,0.0403388,1594.0,17.6745995,12981.7120623,25.746,0.191,0.040999999999999995,0.02,0.218,0.166,0.002,0.7,0.428,0.004,0.003,0.0003,0.7879999999999999,0.552,0.038,4.4,52.1,0.5,13.6,0.15,2.1,24.8,4.2,53.5,0.6,16.8,0.16,2.1,26.2
8.0,41.7,23.3666667,41.7,3.0,0.320295,0.138425,0.14246199999999998,0.13426,0.038910900000000005,1549.0,12.0761329,13437.0898716,16.655,0.064,0.08199999999999999,0.02,0.14400000000000002,0.223,0.002,0.6659999999999999,0.44799999999999995,0.004,0.003,0.0007,0.794,0.578,0.037000000000000005,2.7,63.5,0.1,7.4,0.06,2.7,23.9,3.6,64.3,0.3,4.0,0.11,2.6,24.7
9.0,41.8833333,19.1666667,41.8833333,3.1452581000000004,0.4416,0.16272,0.2018585,0.30109400000000003,0.0391966,1586.0,12.396577800000001,13038.2608696,17.307000000000002,0.11199999999999999,0.043,0.02,0.371,0.314,0.001,0.604,0.29,0.003,0.003,0.0008,0.78,0.539,0.038,3.3,61.1,0.3,8.8,0.08,2.5,24.7,5.0,52.7,0.8,6.7,0.14,2.6,20.1
8.0,40.3666667,17.6833333,40.3666667,3.2520743,0.262915,0.131645,0.051162,0.16526400000000002,0.0394824,1565.0,12.1563171,12940.999057500001,16.357,0.11199999999999999,0.052000000000000005,0.02,0.228,0.078,0.002,0.7390000000000001,0.424,0.004,0.003,0.0006,0.779,0.5660000000000001,0.037000000000000005,3.5,62.7,0.4,8.8,0.08,2.9,21.9,3.3,60.8,0.5,6.3,0.11,2.3,26.3
7.0,49.2,18.0166667,49.2,3.635514,0.38606,0.13899,0.170928,0.192444,0.0396821,1596.0,15.4025707,13301.017576299999,24.965,0.07200000000000001,0.042,0.02,0.22,0.267,0.002,0.644,0.408,0.003,0.003,0.0004,0.787,0.5660000000000001,0.035,3.4,44.8,0.5,17.1,0.19,2.1,21.7,3.0,56.3,0.5,10.4,0.12,2.1,26.3
15.0,41.05,20.8833333,41.05,3.8006042,0.285545,0.13955499999999998,0.1142095,0.151162,0.0403956,1548.0,16.6786845,13871.348763,22.822,0.136,0.040999999999999995,0.02,0.18100000000000002,0.17800000000000002,0.002,0.688,0.435,0.004,0.003,0.0005,0.7909999999999999,0.565,0.038,3.2,50.3,0.3,9.5,0.07,2.6,19.6,3.6,59.3,0.5,7.1,0.13,2.3,25.7
7.0,43.216666700000005,16.0666667,43.216666700000005,3.0,0.35053,0.11639000000000001,0.10211100000000001,0.143232,0.0404524,1593.0,15.021982300000001,12992.1161826,21.64,0.073,0.048,0.02,0.174,0.159,0.002,0.6990000000000001,0.44,0.003,0.003,0.0007,0.79,0.563,0.038,3.7,60.4,0.3,10.0,0.09,2.6,22.9,4.2,49.9,0.5,7.7,0.07,2.5,20.2
10.0,45.8666667,17.65,45.8666667,3.0,0.24956,0.14012,0.074804,0.13184,0.0402811,1580.0,14.754505800000002,12724.0793201,22.558000000000003,0.106,0.076,0.02,0.168,0.11599999999999999,0.002,0.725,0.455,0.004,0.004,0.0006,0.7909999999999999,0.575,0.039,3.7,60.2,0.2,6.9,0.07,2.7,22.1,4.1,64.6,0.4,6.3,0.07,2.8,22.5
6.0,40.216666700000005,18.3666667,40.216666700000005,2.5731707000000004,0.34221,0.12317,0.165751,0.18174400000000002,0.0411667,1578.0,15.3988396,12603.2667877,20.643,0.129,0.045,0.02,0.20600000000000002,0.259,0.002,0.653,0.42,0.003,0.003,0.0003,0.7879999999999999,0.565,0.038,3.5,59.2,0.4,8.2,0.07,2.4,24.7,4.1,50.0,0.8,7.9,0.08,2.6,19.0
8.0,45.3666667,20.216666699999998,45.3666667,3.0514815,0.36408,0.14351,0.171532,0.189952,0.0415661,1578.0,16.7296841,12954.657873,25.299,0.07400000000000001,0.042,0.02,0.21600000000000003,0.268,0.001,0.645,0.415,0.003,0.003,0.0002,0.789,0.565,0.037000000000000005,4.0,53.0,0.6,11.6,0.08,2.5,21.0,4.4,57.2,0.4,11.2,0.09,2.3,25.0
14.0,42.1833333,19.8333333,42.1833333,3.5998922999999996,0.301475,0.109045,0.097309,0.165832,0.041252,1557.0,18.3047695,13979.495798299999,25.586,0.14800000000000002,0.044000000000000004,0.02,0.21,0.151,0.001,0.713,0.43200000000000005,0.004,0.003,0.0003,0.7929999999999999,0.5589999999999999,0.039,3.9,62.1,0.4,12.9,0.12,2.7,23.1,4.0,59.8,0.5,9.4,0.09,2.7,21.9
14.0,45.2,22.95,45.2,3.4113636,0.37501,0.10735,0.15091400000000002,0.155144,0.039596,1611.0,13.566161800000001,13994.7712418,20.402,0.138,0.069,0.02,0.172,0.23600000000000002,0.002,0.669,0.429,0.004,0.004,0.0003,0.8009999999999999,0.5720000000000001,0.039,3.8,55.2,0.5,10.9,0.09,2.3,24.0,4.5,58.8,0.3,8.1,0.08,2.3,25.4
17.0,44.3833333,22.033333300000002,44.3833333,3.7926829,0.35353,0.10509,0.1483105,0.14846199999999998,0.0398196,1566.0,13.621344500000001,14065.052950100002,19.925,0.147,0.040999999999999995,0.02,0.163,0.23199999999999998,0.002,0.653,0.434,0.003,0.003,0.0002,0.787,0.561,0.038,3.5,62.7,0.1,7.8,0.05,2.6,24.4,4.3,58.8,0.4,7.3,0.08,2.3,25.5
